24\09\2008,1.8519,1.8568,1.8606,1.8458,-0.26
25\09\2008,1.8425,1.8519,1.8667,1.8305,-0.51
26\09\2008,1.8447,1.8425,1.8467,1.8334,0.12
29\09\2008,1.8014,1.8307,1.8326,1.7956,-2.35
30\09\2008,1.7832,1.8014,1.8117,1.7759,-1.01
01\10\2008,1.7652,1.7833,1.7874,1.7634,-1.01
02\10\2008,1.764,1.765,1.7726,1.7549,-0.07
03\10\2008,1.7718,1.7641,1.7837,1.7556,0.44
06\10\2008,1.7428,1.7641,1.7677,1.7336,-1.64
07\10\2008,1.7447,1.7426,1.7658,1.7316,0.11
08\10\2008,1.7225,1.7447,1.7653,1.7221,-1.27
09\10\2008,1.7023,1.7226,1.7394,1.7013,-1.17
10\10\2008,1.7035,1.7026,1.7176,1.6791,0.07
13\10\2008,1.7448,1.7135,1.7449,1.6922,2.42
14\10\2008,1.739,1.7446,1.7628,1.7382,-0.33
15\10\2008,1.7207,1.7387,1.7602,1.7131,-1.05
16\10\2008,1.7339,1.7207,1.7352,1.7158,0.77
17\10\2008,1.7288,1.7339,1.738,1.7224,-0.29
20\10\2008,1.7186,1.7339,1.7516,1.7103,-0.59
21\10\2008,1.6518,1.7187,1.7197,1.6508,-3.89
22\10\2008,1.6199,1.6518,1.66,1.614,-1.93
23\10\2008,1.6179,1.62,1.6344,1.6045,-0.12
24\10\2008,1.5912,1.6179,1.6189,1.5264,-1.65
27\10\2008,1.5536,1.5853,1.587,1.5278,-2.36
28\10\2008,1.6083,1.5536,1.6107,1.54,3.52
29\10\2008,1.6367,1.6083,1.6472,1.5939,1.77
30\10\2008,1.6366,1.6364,1.6672,1.6211,-0.01
31\10\2008,1.6005,1.6366,1.6412,1.6005,-2.21
03\11\2008,1.5767,1.6112,1.6397,1.5725,-1.49
04\11\2008,1.5933,1.5767,1.6103,1.5604,1.05
05\11\2008,1.5841,1.5933,1.6198,1.5761,-0.58
06\11\2008,1.5579,1.5841,1.6033,1.5562,-1.65
07\11\2008,1.5874,1.5579,1.5874,1.5534,1.89
10\11\2008,1.5635,1.5786,1.5882,1.5573,-1.51
11\11\2008,1.538,1.5635,1.57,1.5349,-1.63
12\11\2008,1.4901,1.538,1.5479,1.4834,-3.11
13\11\2008,1.4906,1.4887,1.4967,1.4558,0.03
14\11\2008,1.4954,1.4906,1.4954,1.466,0.32
17\11\2008,1.4993,1.4661,1.5077,1.4657,0.26
18\11\2008,1.4957,1.4993,1.5089,1.4901,-0.24
19\11\2008,1.4971,1.4956,1.5247,1.4901,0.09
20\11\2008,1.4735,1.497,1.4993,1.4711,-1.58
21\11\2008,1.4929,1.4736,1.506,1.4704,1.32
24\11\2008,1.5144,1.4951,1.5186,1.4859,1.44
25\11\2008,1.5424,1.5144,1.5531,1.4983,1.85
26\11\2008,1.5332,1.5424,1.5444,1.5176,-0.6
27\11\2008,1.5398,1.5331,1.5511,1.5311,0.43
28\11\2008,1.5258,1.5396,1.5447,1.5258,-0.91
01\12\2008,1.4861,1.5204,1.5204,1.4807,-2.6
02\12\2008,1.4898,1.4861,1.5068,1.4775,0.25
03\12\2008,1.4779,1.4899,1.4932,1.4664,-0.8
04\12\2008,1.4678,1.4776,1.4813,1.447,-0.68
05\12\2008,1.4682,1.4678,1.4772,1.4525,0.03
08\12\2008,1.4867,1.4682,1.5033,1.4682,1.26
09\12\2008,1.4752,1.4867,1.489,1.4678,-0.77
10\12\2008,1.4795,1.4751,1.4879,1.4735,0.29
11\12\2008,1.503,1.4796,1.5081,1.4794,1.59
12\12\2008,1.4817,1.5027,1.512,1.4817,-1.42
15\12\2008,1.5301,1.503,1.538,1.4922,3.27
16\12\2008,1.5585,1.5298,1.565,1.5206,1.86
17\12\2008,1.5512,1.5584,1.5726,1.5246,-0.47
18\12\2008,1.5056,1.5508,1.5619,1.4886,-2.94
19\12\2008,1.4815,1.5058,1.5187,1.4815,-1.6
22\12\2008,1.469,1.4974,1.4994,1.469,-0.84
23\12\2008,1.4744,1.4829,1.4899,1.4675,0.37
24\12\2008,1.4663,1.4745,1.4808,1.4663,-0.55
25\12\2008,1.4651,1.4727,1.4762,1.4646,-0.08
26\12\2008,1.4583,1.475,1.4758,1.4583,-0.46
29\12\2008,1.4468,1.4665,1.4773,1.4388,-0.79
30\12\2008,1.4394,1.448,1.4555,1.4394,-0.51
31\12\2008,1.4354,1.4464,1.4701,1.4354,-0.28
01\01\2009,1.4736,1.4688,1.4814,1.4681,2.66
02\01\2009,1.438,1.4734,1.4767,1.438,-2.42
05\01\2009,1.4719,1.4529,1.4741,1.4433,2.36
06\01\2009,1.4912,1.4718,1.4995,1.4506,1.31
07\01\2009,1.5076,1.4913,1.5284,1.4807,1.1
08\01\2009,1.5227,1.5071,1.5376,1.4985,1
09\01\2009,1.5129,1.5227,1.5351,1.5129,-0.64
12\01\2009,1.4819,1.5081,1.5117,1.4805,-2.05
13\01\2009,1.4517,1.4819,1.4821,1.4474,-2.04
14\01\2009,1.462,1.4518,1.471,1.4494,0.71
15\01\2009,1.4671,1.462,1.468,1.4559,0.35
16\01\2009,1.4658,1.4671,1.4982,1.4658,-0.09
19\01\2009,1.4426,1.4879,1.4911,1.436,-1.58
20\01\2009,1.3878,1.4426,1.443,1.3815,-3.8
21\01\2009,1.3879,1.3877,1.4028,1.3623,0.01
22\01\2009,1.3881,1.388,1.3978,1.3692,0.01
23\01\2009,1.3506,1.3881,1.3885,1.3506,-2.7
26\01\2009,1.3974,1.3854,1.4063,1.3782,3.47
27\01\2009,1.4189,1.3972,1.4244,1.3934,1.54
28\01\2009,1.4229,1.4187,1.4352,1.4128,0.28
29\01\2009,1.4282,1.423,1.4414,1.4075,0.37
30\01\2009,1.4545,1.428,1.4545,1.419,1.84
02\02\2009,1.421,1.4342,1.4351,1.4054,-2.3
03\02\2009,1.4435,1.4212,1.4487,1.4157,1.58
04\02\2009,1.4459,1.4435,1.458,1.4326,0.17
05\02\2009,1.463,1.4459,1.4706,1.437,1.18
06\02\2009,1.4845,1.4629,1.4845,1.4592,1.47
09\02\2009,1.486,1.4733,1.4986,1.4707,0.1
10\02\2009,1.4462,1.4861,1.4896,1.4462,-2.68
11\02\2009,1.4362,1.456,1.4813,1.4319,-0.69
12\02\2009,1.4288,1.4362,1.4417,1.414,-0.52
13\02\2009,1.4605,1.4293,1.4605,1.428,2.22
16\02\2009,1.4321,1.424,1.4321,1.4154,-1.94
17\02\2009,1.4241,1.4299,1.4313,1.4129,-0.56
18\02\2009,1.4251,1.424,1.4301,1.4097,0.07
19\02\2009,1.4265,1.4249,1.4449,1.4241,0.1
20\02\2009,1.4485,1.4264,1.4485,1.4154,1.54
23\02\2009,1.4457,1.4375,1.4663,1.4367,-0.19
24\02\2009,1.4527,1.4459,1.4581,1.4376,0.48
25\02\2009,1.4216,1.4526,1.4609,1.4176,-2.14
26\02\2009,1.4386,1.4215,1.4386,1.4164,1.2
27\02\2009,1.4365,1.4298,1.4365,1.4113,-0.15
02\03\2009,1.4039,1.4224,1.4291,1.396,-2.27
03\03\2009,1.4029,1.4042,1.4159,1.3986,-0.07
04\03\2009,1.4178,1.403,1.4202,1.3988,1.06
05\03\2009,1.4132,1.4179,1.4235,1.4039,-0.32
06\03\2009,1.4042,1.4132,1.4307,1.4042,-0.64
09\03\2009,1.3794,1.4164,1.4184,1.3745,-1.77
10\03\2009,1.3796,1.3793,1.3892,1.3693,0.01
11\03\2009,1.384,1.3794,1.3891,1.3657,0.32
12\03\2009,1.3926,1.384,1.3986,1.3703,0.62
13\03\2009,1.4072,1.3925,1.4072,1.3866,1.05
16\03\2009,1.4077,1.396,1.4232,1.3946,0.04
17\03\2009,1.4062,1.4076,1.4141,1.3967,-0.11
18\03\2009,1.4287,1.406,1.4337,1.3847,1.6
19\03\2009,1.4499,1.4285,1.4598,1.4164,1.48
20\03\2009,1.4396,1.4499,1.4592,1.4396,-0.71
23\03\2009,1.4569,1.4478,1.465,1.4452,1.2
24\03\2009,1.4705,1.4568,1.4779,1.4559,0.93
25\03\2009,1.4556,1.4705,1.4746,1.4517,-1.01
26\03\2009,1.4465,1.4556,1.4639,1.4425,-0.63
27\03\2009,1.427,1.4465,1.4497,1.427,-1.35
30\03\2009,1.426,1.428,1.4297,1.4113,-0.07
31\03\2009,1.436,1.426,1.4378,1.4242,0.7
01\04\2009,1.447,1.4361,1.4482,1.4276,0.77
02\04\2009,1.4744,1.4471,1.475,1.4459,1.89
03\04\2009,1.4848,1.4745,1.4848,1.4652,0.71
06\04\2009,1.4657,1.4888,1.496,1.4657,-1.29
07\04\2009,1.4737,1.4657,1.4778,1.4583,0.55
08\04\2009,1.4684,1.4736,1.4749,1.4637,-0.36
09\04\2009,1.4636,1.4685,1.4782,1.4587,-0.33
10\04\2009,1.4684,1.4637,1.4684,1.4621,0.33
13\04\2009,1.4865,1.462,1.4871,1.4608,1.23
14\04\2009,1.4946,1.4865,1.4946,1.4827,0.54
15\04\2009,1.5,1.491,1.5039,1.4825,0.36
16\04\2009,1.4933,1.5,1.507,1.4841,-0.45
17\04\2009,1.4757,1.4932,1.4938,1.4757,-1.18
20\04\2009,1.4483,1.4772,1.4783,1.4472,-1.86
21\04\2009,1.4667,1.4485,1.471,1.4479,1.27
22\04\2009,1.4499,1.4668,1.4676,1.44,-1.15
23\04\2009,1.4676,1.4499,1.4746,1.4445,1.22
24\04\2009,1.4775,1.4677,1.4775,1.4578,0.67
27\04\2009,1.4619,1.4644,1.4694,1.4517,-1.06
28\04\2009,1.4639,1.4619,1.4691,1.4515,0.14
29\04\2009,1.477,1.4639,1.4808,1.4631,0.89
30\04\2009,1.4702,1.477,1.4947,1.4702,-0.46
01\05\2009,1.4933,1.4802,1.4933,1.4753,1.57
04\05\2009,1.5029,1.4934,1.5047,1.4835,0.64
05\05\2009,1.5162,1.5032,1.5162,1.4982,0.88
06\05\2009,1.5131,1.5047,1.5155,1.4991,-0.2
07\05\2009,1.5023,1.5134,1.5197,1.4941,-0.71
08\05\2009,1.5246,1.5023,1.5246,1.4966,1.48
11\05\2009,1.512,1.5214,1.5243,1.5067,-0.83
12\05\2009,1.5291,1.512,1.5351,1.5073,1.13
13\05\2009,1.5102,1.529,1.5332,1.5085,-1.24
14\05\2009,1.5226,1.5102,1.5245,1.5059,0.82
15\05\2009,1.5287,1.5225,1.5287,1.5133,0.4
18\05\2009,1.5324,1.5148,1.5348,1.5116,0.24
19\05\2009,1.5492,1.5324,1.5522,1.5294,1.1
20\05\2009,1.5747,1.5489,1.5793,1.5448,1.65
21\05\2009,1.589,1.5747,1.589,1.5514,0.91
22\05\2009,1.5918,1.5892,1.5944,1.5755,0.18
25\05\2009,1.5909,1.5912,1.5932,1.5834,-0.06
26\05\2009,1.5961,1.5908,1.5975,1.5776,0.33
27\05\2009,1.5953,1.5961,1.6085,1.5925,-0.05
28\05\2009,1.5949,1.5955,1.6013,1.5852,-0.03
29\05\2009,1.6197,1.5947,1.6197,1.5926,1.55
01\06\2009,1.6462,1.6176,1.6497,1.616,1.64
02\06\2009,1.6554,1.6462,1.6595,1.6323,0.56
03\06\2009,1.6296,1.6554,1.6661,1.6241,-1.56
04\06\2009,1.6111,1.6296,1.6434,1.6085,-1.14
05\06\2009,1.5939,1.6111,1.6241,1.5939,-1.07
08\06\2009,1.6086,1.597,1.6102,1.5802,0.92
09\06\2009,1.631,1.6086,1.6361,1.5985,1.39
10\06\2009,1.6358,1.631,1.6472,1.6239,0.29
11\06\2009,1.6591,1.6357,1.662,1.6339,1.42
12\06\2009,1.6331,1.6595,1.6597,1.6331,-1.57
15\06\2009,1.6272,1.6418,1.6433,1.6241,-0.36
16\06\2009,1.636,1.6272,1.6506,1.6208,0.54
17\06\2009,1.6427,1.636,1.6482,1.622,0.41
18\06\2009,1.6355,1.6425,1.6468,1.6187,-0.44
19\06\2009,1.6492,1.6355,1.656,1.6303,0.84
22\06\2009,1.6313,1.6479,1.6515,1.6301,-1.09
23\06\2009,1.6436,1.6314,1.6473,1.6208,0.75
24\06\2009,1.6433,1.6436,1.6601,1.6367,-0.02
25\06\2009,1.6415,1.6432,1.6466,1.6231,-0.11
26\06\2009,1.6526,1.6414,1.6559,1.6373,0.68
29\06\2009,1.657,1.6512,1.6597,1.6428,0.27
30\06\2009,1.6475,1.657,1.6743,1.6421,-0.57
01\07\2009,1.6494,1.6474,1.6544,1.6383,0.12
02\07\2009,1.6347,1.6495,1.65,1.6323,-0.89
03\07\2009,1.6331,1.6346,1.6427,1.6301,-0.1
06\07\2009,1.6292,1.6304,1.6326,1.6095,-0.24
07\07\2009,1.6079,1.6294,1.6294,1.6066,-1.31
08\07\2009,1.6037,1.6079,1.6138,1.5983,-0.26
09\07\2009,1.6329,1.6037,1.6379,1.6033,1.82
10\07\2009,1.6211,1.6329,1.6329,1.6153,-0.72
13\07\2009,1.6271,1.6196,1.6284,1.6031,0.37
14\07\2009,1.6334,1.6271,1.6344,1.6228,0.39
15\07\2009,1.6415,1.6336,1.6466,1.63,0.5
16\07\2009,1.6409,1.6415,1.6478,1.6355,-0.04
17\07\2009,1.6337,1.6408,1.6419,1.6265,-0.44
20\07\2009,1.6521,1.6372,1.6556,1.6364,1.13
21\07\2009,1.6415,1.652,1.6527,1.6383,-0.64
22\07\2009,1.6446,1.6413,1.6503,1.6309,0.19
23\07\2009,1.6508,1.6444,1.6584,1.6432,0.38
24\07\2009,1.6426,1.6508,1.6542,1.639,-0.5
27\07\2009,1.6481,1.6406,1.6523,1.6381,0.33
28\07\2009,1.6406,1.648,1.6555,1.639,-0.46
29\07\2009,1.6347,1.6408,1.6468,1.6337,-0.36
30\07\2009,1.6504,1.6356,1.6525,1.6347,0.96
31\07\2009,1.6713,1.6504,1.6732,1.6471,1.27
03\08\2009,1.6934,1.6757,1.6987,1.6694,1.32
04\08\2009,1.6949,1.6931,1.7004,1.6889,0.09
05\08\2009,1.6992,1.6949,1.7042,1.69,0.25
06\08\2009,1.6806,1.6991,1.7028,1.6751,-1.09
07\08\2009,1.6686,1.6804,1.6832,1.6651,-0.71
10\08\2009,1.6474,1.6679,1.6717,1.643,-1.27
11\08\2009,1.649,1.6475,1.6521,1.6432,0.1
12\08\2009,1.6506,1.6489,1.656,1.639,0.1
13\08\2009,1.6566,1.6507,1.6667,1.6486,0.36
14\08\2009,1.6547,1.6566,1.6608,1.6486,-0.11
17\08\2009,1.6353,1.6467,1.6483,1.6276,-1.17
18\08\2009,1.6588,1.6353,1.6595,1.6329,1.44
19\08\2009,1.6558,1.6589,1.659,1.6376,-0.18
20\08\2009,1.6504,1.6557,1.6606,1.6451,-0.33
21\08\2009,1.6507,1.6504,1.6624,1.642,0.02
24\08\2009,1.6405,1.6512,1.6546,1.6393,-0.62
25\08\2009,1.6314,1.6406,1.6446,1.6309,-0.55
26\08\2009,1.6229,1.6314,1.6352,1.616,-0.52
27\08\2009,1.6287,1.6229,1.6305,1.6153,0.36
28\08\2009,1.6269,1.6287,1.638,1.6256,-0.11
31\08\2009,1.6286,1.6267,1.6331,1.6184,0.1
01\09\2009,1.6128,1.6286,1.6377,1.6114,-0.97
02\09\2009,1.6282,1.6127,1.63,1.6115,0.95
03\09\2009,1.6324,1.6281,1.6414,1.6237,0.26
04\09\2009,1.639,1.6324,1.6413,1.6286,0.4
07\09\2009,1.6337,1.6413,1.6444,1.6326,-0.32
08\09\2009,1.6516,1.6337,1.6587,1.6323,1.1
09\09\2009,1.6535,1.6515,1.6592,1.6456,0.12
10\09\2009,1.6654,1.6541,1.6688,1.648,0.72
11\09\2009,1.6658,1.665,1.6742,1.6644,0.02
14\09\2009,1.6607,1.6654,1.6654,1.6522,-0.31
15\09\2009,1.6489,1.6607,1.6659,1.6404,-0.71
16\09\2009,1.6479,1.649,1.6534,1.6433,-0.06
17\09\2009,1.6435,1.6477,1.6568,1.6427,-0.27
18\09\2009,1.6271,1.6434,1.644,1.6232,-1
21\09\2009,1.622,1.6251,1.6263,1.6135,-0.31
22\09\2009,1.6382,1.622,1.6406,1.6218,1
23\09\2009,1.6354,1.6382,1.6469,1.6317,-0.17
24\09\2009,1.5947,1.6355,1.6387,1.5916,-2.49
25\09\2009,1.5946,1.5948,1.6046,1.5918,-0.01
28\09\2009,1.5889,1.586,1.5925,1.5771,-0.36
29\09\2009,1.5971,1.5906,1.5991,1.5825,0.52
30\09\2009,1.6002,1.5971,1.6126,1.5945,0.19
01\10\2009,1.5896,1.6002,1.6024,1.5888,-0.66
02\10\2009,1.5946,1.5894,1.5954,1.5804,0.31
05\10\2009,1.5949,1.5932,1.6024,1.5903,0.02
06\10\2009,1.5922,1.5948,1.6049,1.5878,-0.17
07\10\2009,1.5965,1.5921,1.5976,1.586,0.27
08\10\2009,1.6052,1.5966,1.6118,1.5951,0.54
09\10\2009,1.5846,1.605,1.606,1.5826,-1.28
12\10\2009,1.5813,1.5847,1.5883,1.573,-0.21
13\10\2009,1.5932,1.5815,1.594,1.5708,0.75
14\10\2009,1.6005,1.5936,1.6025,1.5903,0.46
15\10\2009,1.6333,1.6005,1.634,1.6003,2.05
16\10\2009,1.6358,1.6337,1.64,1.6253,0.15
19\10\2009,1.6411,1.6354,1.6436,1.624,0.32
20\10\2009,1.638,1.6407,1.6489,1.6328,-0.19
21\10\2009,1.662,1.6379,1.6638,1.6348,1.47
22\10\2009,1.6628,1.662,1.6637,1.6487,0.05
23\10\2009,1.6308,1.663,1.6693,1.63,-1.92
26\10\2009,1.6294,1.627,1.6396,1.6251,-0.09
27\10\2009,1.6393,1.6294,1.644,1.6286,0.61
28\10\2009,1.6375,1.6394,1.6467,1.6286,-0.11
29\10\2009,1.6562,1.6375,1.6604,1.6339,1.14
30\10\2009,1.6442,1.656,1.658,1.6409,-0.72
02\11\2009,1.6395,1.6413,1.6478,1.6329,-0.29
03\11\2009,1.6424,1.6394,1.6456,1.6262,0.18
04\11\2009,1.6557,1.6422,1.6598,1.6402,0.81
05\11\2009,1.6573,1.6556,1.6636,1.6468,0.1
06\11\2009,1.6615,1.6573,1.6637,1.6524,0.25
09\11\2009,1.6778,1.6624,1.6844,1.6617,0.98
10\11\2009,1.6737,1.6777,1.6788,1.6602,-0.24
11\11\2009,1.6582,1.674,1.6797,1.6537,-0.93
12\11\2009,1.6587,1.6581,1.6626,1.6518,0.03
13\11\2009,1.6678,1.6588,1.6708,1.6576,0.55
16\11\2009,1.684,1.6728,1.6878,1.667,0.97
17\11\2009,1.6824,1.6836,1.6873,1.6757,-0.1
18\11\2009,1.674,1.6822,1.6846,1.6715,-0.5
19\11\2009,1.6655,1.674,1.674,1.6607,-0.51
20\11\2009,1.6501,1.6654,1.6676,1.6464,-0.92
23\11\2009,1.6605,1.6503,1.6648,1.65,0.63
24\11\2009,1.6581,1.6607,1.6608,1.6498,-0.14
25\11\2009,1.6704,1.6582,1.6746,1.6582,0.74
26\11\2009,1.6433,1.6704,1.6726,1.6416,-1.62
27\11\2009,1.6493,1.6434,1.6511,1.6272,0.37
30\11\2009,1.6455,1.6501,1.6594,1.6381,-0.23
01\12\2009,1.6622,1.6455,1.6647,1.6393,1.01
02\12\2009,1.6662,1.6623,1.6696,1.6551,0.24
03\12\2009,1.6555,1.6662,1.672,1.653,-0.64
04\12\2009,1.6476,1.6554,1.6666,1.6424,-0.48
07\12\2009,1.6464,1.6474,1.6517,1.6314,-0.07
08\12\2009,1.624,1.6464,1.6478,1.6225,-1.36
09\12\2009,1.628,1.6244,1.6376,1.6167,0.25
10\12\2009,1.6278,1.628,1.6347,1.6216,-0.01
11\12\2009,1.6259,1.6277,1.634,1.6198,-0.12
14\12\2009,1.6312,1.6227,1.6326,1.6191,0.33
15\12\2009,1.6268,1.6311,1.632,1.6205,-0.27
16\12\2009,1.6328,1.6265,1.6411,1.6233,0.37
17\12\2009,1.6161,1.6325,1.6334,1.608,-1.02
18\12\2009,1.6165,1.6161,1.6247,1.6053,0.02
21\12\2009,1.6055,1.6128,1.6165,1.6031,-0.68
22\12\2009,1.5971,1.6054,1.61,1.5921,-0.52
23\12\2009,1.5964,1.5971,1.5994,1.5925,-0.04
24\12\2009,1.5955,1.5964,1.6022,1.5929,-0.06
25\12\2009,1.5952,1.5952,1.5952,1.5952,-0.02
28\12\2009,1.6,1.5951,1.6016,1.5934,0.3
29\12\2009,1.5905,1.6,1.6068,1.588,-0.59
30\12\2009,1.6072,1.59,1.6094,1.5834,1.05
31\12\2009,1.6167,1.6076,1.6236,1.605,0.59
01\01\2010,1.6167,1.6167,1.6167,1.6167,0
04\01\2010,1.6113,1.614,1.6242,1.6058,-0.33
05\01\2010,1.5991,1.6112,1.6155,1.5965,-0.76
06\01\2010,1.602,1.5991,1.6065,1.5938,0.18
07\01\2010,1.5933,1.6022,1.6058,1.5896,-0.54
08\01\2010,1.6021,1.5934,1.6111,1.5916,0.55
11\01\2010,1.6113,1.6082,1.6194,1.6064,0.57
12\01\2010,1.6151,1.6111,1.6195,1.6062,0.24
13\01\2010,1.6283,1.6153,1.6307,1.6136,0.82
14\01\2010,1.6336,1.6282,1.6347,1.6249,0.33
15\01\2010,1.6262,1.6335,1.6356,1.6211,-0.45
18\01\2010,1.6353,1.6289,1.6378,1.6251,0.56
19\01\2010,1.6359,1.6352,1.6458,1.6313,0.04
20\01\2010,1.6302,1.6361,1.637,1.6244,-0.35
21\01\2010,1.62,1.6304,1.6309,1.6126,-0.63
22\01\2010,1.6113,1.6199,1.6284,1.6078,-0.54
25\01\2010,1.625,1.6116,1.6261,1.6096,0.85
26\01\2010,1.6144,1.6246,1.6268,1.6095,-0.65
27\01\2010,1.6176,1.6143,1.6244,1.6107,0.2
28\01\2010,1.6143,1.6176,1.6276,1.6114,-0.2
29\01\2010,1.5987,1.6142,1.618,1.5981,-0.97
01\02\2010,1.5947,1.5973,1.598,1.5851,-0.25
02\02\2010,1.5989,1.5943,1.5996,1.5903,0.26
03\02\2010,1.5914,1.599,1.607,1.5876,-0.47
04\02\2010,1.5767,1.5913,1.5918,1.5732,-0.92
05\02\2010,1.564,1.5767,1.5776,1.5559,-0.81
08\02\2010,1.5572,1.5598,1.566,1.5536,-0.43
09\02\2010,1.5694,1.5574,1.5748,1.5562,0.78
10\02\2010,1.5609,1.5692,1.5765,1.5572,-0.54
11\02\2010,1.5696,1.5609,1.5718,1.556,0.56
12\02\2010,1.5699,1.5718,1.573,1.5581,0.02
15\02\2010,1.5663,1.567,1.5721,1.5612,-0.23
16\02\2010,1.5785,1.5666,1.5796,1.5629,0.78
17\02\2010,1.5679,1.5784,1.5816,1.5667,-0.67
18\02\2010,1.5429,1.568,1.5688,1.5408,-1.59
19\02\2010,1.5472,1.5429,1.5477,1.5348,0.28
22\02\2010,1.5501,1.5469,1.5521,1.5449,0.19
23\02\2010,1.5444,1.5501,1.5576,1.5394,-0.37
24\02\2010,1.5414,1.5445,1.5476,1.5387,-0.19
25\02\2010,1.524,1.5416,1.5422,1.519,-1.13
26\02\2010,1.5241,1.524,1.5318,1.5152,0.01
01\03\2010,1.4972,1.5181,1.5204,1.4784,-1.76
02\03\2010,1.5023,1.4972,1.5032,1.4855,0.34
03\03\2010,1.5102,1.5023,1.5131,1.4977,0.53
04\03\2010,1.503,1.51,1.5136,1.5006,-0.48
05\03\2010,1.5134,1.503,1.5167,1.4993,0.69
08\03\2010,1.5044,1.5143,1.5196,1.5035,-0.59
09\03\2010,1.5013,1.5043,1.5045,1.4935,-0.21
10\03\2010,1.4966,1.5014,1.5015,1.4873,-0.31
11\03\2010,1.5066,1.4966,1.5088,1.4946,0.67
12\03\2010,1.5205,1.5066,1.5218,1.5028,0.92
15\03\2010,1.5046,1.5196,1.5208,1.5019,-1.05
16\03\2010,1.5236,1.5046,1.5259,1.4977,1.26
17\03\2010,1.5314,1.5236,1.5381,1.521,0.51
18\03\2010,1.5252,1.5314,1.5329,1.5217,-0.4
19\03\2010,1.5014,1.5252,1.5256,1.499,-1.56
22\03\2010,1.511,1.4994,1.5112,1.4932,0.64
23\03\2010,1.5021,1.511,1.5112,1.4972,-0.59
24\03\2010,1.4897,1.5021,1.5036,1.4855,-0.83
25\03\2010,1.4848,1.4897,1.5008,1.48,-0.33
26\03\2010,1.4898,1.4848,1.4924,1.4811,0.34
29\03\2010,1.499,1.4913,1.5019,1.4892,0.62
30\03\2010,1.5086,1.499,1.5127,1.4975,0.64
31\03\2010,1.5196,1.5086,1.5205,1.5044,0.73
01\04\2010,1.5294,1.5196,1.5299,1.518,0.64
02\04\2010,1.5209,1.5294,1.5294,1.5183,-0.56
05\04\2010,1.5283,1.5258,1.532,1.5224,0.49
06\04\2010,1.5236,1.5283,1.5283,1.513,-0.31
07\04\2010,1.5223,1.5236,1.5287,1.5138,-0.09
08\04\2010,1.5296,1.5223,1.5305,1.5142,0.48
09\04\2010,1.5372,1.5296,1.5392,1.5268,0.5
12\04\2010,1.5368,1.5437,1.5487,1.5352,-0.03
13\04\2010,1.5379,1.5368,1.545,1.5336,0.07
14\04\2010,1.5476,1.5379,1.5491,1.5377,0.63
15\04\2010,1.546,1.5476,1.5523,1.5387,-0.1
16\04\2010,1.5363,1.546,1.5474,1.5361,-0.63
19\04\2010,1.5332,1.5286,1.5343,1.5192,-0.2
20\04\2010,1.5362,1.5332,1.5434,1.529,0.2
21\04\2010,1.5414,1.5362,1.5439,1.5332,0.34
22\04\2010,1.5341,1.5414,1.5474,1.5321,-0.47
23\04\2010,1.5377,1.5341,1.5398,1.5296,0.23
26\04\2010,1.5476,1.5386,1.5498,1.5386,0.64
27\04\2010,1.526,1.5476,1.5478,1.5226,-1.4
28\04\2010,1.5192,1.526,1.5288,1.5126,-0.45
29\04\2010,1.5344,1.5192,1.5365,1.5144,1
30\04\2010,1.527,1.5344,1.539,1.5254,-0.48
03\05\2010,1.5243,1.5303,1.531,1.5212,-0.18
04\05\2010,1.5135,1.5243,1.5266,1.509,-0.71
05\05\2010,1.5098,1.5135,1.5174,1.5068,-0.24
06\05\2010,1.4898,1.5098,1.5148,1.4712,-1.32
07\05\2010,1.4804,1.4898,1.4935,1.4477,-0.63
10\05\2010,1.4836,1.4807,1.5054,1.479,0.22
11\05\2010,1.4954,1.4836,1.5005,1.4721,0.8
12\05\2010,1.4848,1.4954,1.5045,1.482,-0.71
13\05\2010,1.4592,1.4848,1.4918,1.4572,-1.72
14\05\2010,1.4534,1.4592,1.464,1.4496,-0.4
17\05\2010,1.4466,1.4479,1.451,1.4252,-0.47
18\05\2010,1.4258,1.4466,1.4521,1.4256,-1.44
19\05\2010,1.4424,1.4258,1.4468,1.424,1.16
20\05\2010,1.4396,1.4424,1.4461,1.4229,-0.19
21\05\2010,1.4455,1.4396,1.4497,1.4319,0.41
24\05\2010,1.4388,1.444,1.4528,1.4352,-0.46
25\05\2010,1.4391,1.4388,1.4448,1.4261,0.02
26\05\2010,1.4393,1.4391,1.4444,1.433,0.01
27\05\2010,1.4568,1.4393,1.4608,1.4381,1.22
28\05\2010,1.4457,1.4568,1.4611,1.4434,-0.76
31\05\2010,1.4508,1.4462,1.4549,1.4428,0.35
01\06\2010,1.4667,1.4508,1.4723,1.444,1.1
02\06\2010,1.467,1.4667,1.477,1.4553,0.02
03\06\2010,1.4643,1.467,1.4744,1.4587,-0.18
04\06\2010,1.4454,1.4643,1.4682,1.4454,-1.29
07\06\2010,1.4475,1.4426,1.4562,1.4388,0.15
08\06\2010,1.4446,1.4475,1.453,1.4346,-0.2
09\06\2010,1.4548,1.4446,1.4608,1.4404,0.71
10\06\2010,1.4726,1.4548,1.4728,1.451,1.22
11\06\2010,1.4551,1.4726,1.476,1.4505,-1.19
14\06\2010,1.4736,1.4614,1.4809,1.4571,1.27
15\06\2010,1.48,1.4736,1.4837,1.4683,0.43
16\06\2010,1.471,1.48,1.4856,1.4706,-0.61
